"observation","site_no","dateTime","water discharge","nitrite+nitrate","latitude","longitude","altitude"
"2087","04178000",2022-01-01,1570,2.16,41.38560609,-84.8016259,794.75
"2088","04178000",2022-01-02,1540,2.1,41.38560609,-84.8016259,794.75
"2089","04178000",2022-01-03,1370,2.04,41.38560609,-84.8016259,794.75
"2090","04178000",2022-01-04,1090,1.99,41.38560609,-84.8016259,794.75
"2091","04178000",2022-01-05,820,1.96,41.38560609,-84.8016259,794.75
"2092","04178000",2022-01-06,623,1.92,41.38560609,-84.8016259,794.75
"2093","04178000",2022-01-07,489,1.89,41.38560609,-84.8016259,794.75
"2094","04178000",2022-01-08,472,1.86,41.38560609,-84.8016259,794.75
"2095","04178000",2022-01-09,441,1.84,41.38560609,-84.8016259,794.75
"2096","04178000",2022-01-10,406,1.81,41.38560609,-84.8016259,794.75
"2097","04178000",2022-01-11,361,1.79,41.38560609,-84.8016259,794.75
"2098","04178000",2022-01-12,344,1.77,41.38560609,-84.8016259,794.75
"2099","04178000",2022-01-13,349,1.75,41.38560609,-84.8016259,794.75
"2100","04178000",2022-01-14,325,1.72,41.38560609,-84.8016259,794.75
"2101","04178000",2022-01-15,293,1.7,41.38560609,-84.8016259,794.75
"2102","04178000",2022-01-16,271,1.68,41.38560609,-84.8016259,794.75
"2103","04178000",2022-01-17,246,1.66,41.38560609,-84.8016259,794.75
"2104","04178000",2022-01-18,231,1.63,41.38560609,-84.8016259,794.75
"2105","04178000",2022-01-19,217,1.61,41.38560609,-84.8016259,794.75
"2106","04178000",2022-01-20,199,1.58,41.38560609,-84.8016259,794.75
"2107","04178000",2022-01-21,184,1.56,41.38560609,-84.8016259,794.75
"2108","04178000",2022-01-22,170,1.53,41.38560609,-84.8016259,794.75
"2109","04178000",2022-01-23,169,1.5,41.38560609,-84.8016259,794.75
"2110","04178000",2022-01-24,175,1.48,41.38560609,-84.8016259,794.75
"2111","04178000",2022-01-25,176,1.45,41.38560609,-84.8016259,794.75
"2112","04178000",2022-01-26,179,1.42,41.38560609,-84.8016259,794.75
"2113","04178000",2022-01-27,175,1.4,41.38560609,-84.8016259,794.75
"2114","04178000",2022-01-28,159,1.37,41.38560609,-84.8016259,794.75
"2115","04178000",2022-01-29,150,1.35,41.38560609,-84.8016259,794.75
"2116","04178000",2022-01-30,150,1.32,41.38560609,-84.8016259,794.75
"2117","04178000",2022-01-31,148,1.29,41.38560609,-84.8016259,794.75
"2118","04178000",2022-02-01,152,1.27,41.38560609,-84.8016259,794.75
"2119","04178000",2022-02-02,222,1.24,41.38560609,-84.8016259,794.75
"2120","04178000",2022-02-03,260,1.21,41.38560609,-84.8016259,794.75
"2121","04178000",2022-02-04,247,1.19,41.38560609,-84.8016259,794.75
"2122","04178000",2022-02-05,245,1.16,41.38560609,-84.8016259,794.75
"2123","04178000",2022-02-06,246,1.13,41.38560609,-84.8016259,794.75
"2124","04178000",2022-02-07,243,1.11,41.38560609,-84.8016259,794.75
"2125","04178000",2022-02-08,240,1.08,41.38560609,-84.8016259,794.75
"2126","04178000",2022-02-09,234,1.05,41.38560609,-84.8016259,794.75
"2127","04178000",2022-02-10,229,1.03,41.38560609,-84.8016259,794.75
"2128","04178000",2022-02-11,244,1.02,41.38560609,-84.8016259,794.75
"2129","04178000",2022-02-12,392,1.01,41.38560609,-84.8016259,794.75
"2130","04178000",2022-02-13,417,1.01,41.38560609,-84.8016259,794.75
"2131","04178000",2022-02-14,353,1,41.38560609,-84.8016259,794.75
"2132","04178000",2022-02-15,359,0.997,41.38560609,-84.8016259,794.75
"2133","04178000",2022-02-16,388,0.95,41.38560609,-84.8016259,794.75
"2134","04178000",2022-02-17,1980,0.62,41.38560609,-84.8016259,794.75
"2135","04178000",2022-02-18,2980,0.632,41.38560609,-84.8016259,794.75
"2136","04178000",2022-02-19,3490,0.701,41.38560609,-84.8016259,794.75
"2137","04178000",2022-02-20,3820,0.741,41.38560609,-84.8016259,794.75
"2138","04178000",2022-02-21,4150,0.779,41.38560609,-84.8016259,794.75
"2139","04178000",2022-02-22,3940,0.813,41.38560609,-84.8016259,794.75
"2140","04178000",2022-02-23,3600,0.863,41.38560609,-84.8016259,794.75
"2141","04178000",2022-02-24,3180,0.918,41.38560609,-84.8016259,794.75
"2142","04178000",2022-02-25,2950,0.974,41.38560609,-84.8016259,794.75
"2143","04178000",2022-02-26,2640,1.03,41.38560609,-84.8016259,794.75
"2144","04178000",2022-02-27,2130,1.09,41.38560609,-84.8016259,794.75
"2145","04178000",2022-02-28,1600,1.14,41.38560609,-84.8016259,794.75
"2146","04178000",2022-03-01,1100,1.21,41.38560609,-84.8016259,794.75
"2147","04178000",2022-03-02,826,1.29,41.38560609,-84.8016259,794.75
"2148","04178000",2022-03-03,747,1.36,41.38560609,-84.8016259,794.75
"2149","04178000",2022-03-04,713,1.49,41.38560609,-84.8016259,794.75
"2150","04178000",2022-03-05,671,1.64,41.38560609,-84.8016259,794.75
"2151","04178000",2022-03-06,668,1.81,41.38560609,-84.8016259,794.75
"2152","04178000",2022-03-07,942,2.05,41.38560609,-84.8016259,794.75
"2153","04178000",2022-03-08,1270,2.26,41.38560609,-84.8016259,794.75
"2154","04178000",2022-03-09,1300,2.17,41.38560609,-84.8016259,794.75
"2155","04178000",2022-03-10,1290,1.99,41.38560609,-84.8016259,794.75
"2156","04178000",2022-03-11,1220,1.8,41.38560609,-84.8016259,794.75
"2157","04178000",2022-03-12,1010,1.63,41.38560609,-84.8016259,794.75
"2158","04178000",2022-03-13,754,1.51,41.38560609,-84.8016259,794.75
"2159","04178000",2022-03-14,588,1.4,41.38560609,-84.8016259,794.75
"2160","04178000",2022-03-15,514,1.31,41.38560609,-84.8016259,794.75
"2161","04178000",2022-03-16,480,1.26,41.38560609,-84.8016259,794.75
"2162","04178000",2022-03-17,466,1.22,41.38560609,-84.8016259,794.75
"2163","04178000",2022-03-18,457,1.23,41.38560609,-84.8016259,794.75
"2164","04178000",2022-03-19,832,1.89,41.38560609,-84.8016259,794.75
"2165","04178000",2022-03-20,1480,2.62,41.38560609,-84.8016259,794.75
"2166","04178000",2022-03-21,1720,2.49,41.38560609,-84.8016259,794.75
"2167","04178000",2022-03-22,1880,2.25,41.38560609,-84.8016259,794.75
"2168","04178000",2022-03-23,2240,2.09,41.38560609,-84.8016259,794.75
"2169","04178000",2022-03-24,2690,1.93,41.38560609,-84.8016259,794.75
"2170","04178000",2022-03-25,2620,1.86,41.38560609,-84.8016259,794.75
"2171","04178000",2022-03-26,2530,1.83,41.38560609,-84.8016259,794.75
"2172","04178000",2022-03-27,2390,1.79,41.38560609,-84.8016259,794.75
"2173","04178000",2022-03-28,2070,1.75,41.38560609,-84.8016259,794.75
"2174","04178000",2022-03-29,1620,1.69,41.38560609,-84.8016259,794.75
"2175","04178000",2022-03-30,1180,1.61,41.38560609,-84.8016259,794.75
"2176","04178000",2022-03-31,868,1.53,41.38560609,-84.8016259,794.75
"2177","04178000",2022-04-01,700,1.45,41.38560609,-84.8016259,794.75
"2178","04181049",2021-04-01,214,4.89,40.74888889,-84.7891667,774.33
"2179","04181049",2021-04-02,160,4.34,40.74888889,-84.7891667,774.33
"2180","04181049",2021-04-03,125,3.95,40.74888889,-84.7891667,774.33
"2181","04181049",2021-04-04,107,3.59,40.74888889,-84.7891667,774.33
"2182","04181049",2021-04-05,98.8,3.32,40.74888889,-84.7891667,774.33
"2183","04181049",2021-04-06,94.8,3.08,40.74888889,-84.7891667,774.33
"2184","04181049",2021-04-07,91.8,2.97,40.74888889,-84.7891667,774.33
"2185","04181049",2021-04-08,89.5,2.89,40.74888889,-84.7891667,774.33
"2186","04181049",2021-04-09,101,2.97,40.74888889,-84.7891667,774.33
"2187","04181049",2021-04-10,137,3.37,40.74888889,-84.7891667,774.33
"2188","04181049",2021-04-11,156,4.83,40.74888889,-84.7891667,774.33
"2189","04181049",2021-04-12,255,7.5,40.74888889,-84.7891667,774.33
"2190","04181049",2021-04-13,222,7.38,40.74888889,-84.7891667,774.33
"2191","04181049",2021-04-14,168,6.37,40.74888889,-84.7891667,774.33
"2192","04181049",2021-04-15,139,5.38,40.74888889,-84.7891667,774.33
"2193","04181049",2021-04-16,111,4.49,40.74888889,-84.7891667,774.33
"2194","04181049",2021-04-17,93,3.8,40.74888889,-84.7891667,774.33
"2195","04181049",2021-04-18,83.4,3.15,40.74888889,-84.7891667,774.33
"2196","04181049",2021-04-19,75.7,2.82,40.74888889,-84.7891667,774.33
"2197","04181049",2021-04-20,70.4,2.62,40.74888889,-84.7891667,774.33
"2198","04181049",2021-04-21,70.4,2.69,40.74888889,-84.7891667,774.33
"2199","04181049",2021-04-22,95.2,3.18,40.74888889,-84.7891667,774.33
"2200","04181049",2021-04-23,124,3.92,40.74888889,-84.7891667,774.33
"2201","04181049",2021-04-24,133,4.63,40.74888889,-84.7891667,774.33
"2202","04181049",2021-04-25,135,4.45,40.74888889,-84.7891667,774.33
"2203","04181049",2021-04-26,113,4.12,40.74888889,-84.7891667,774.33
"2204","04181049",2021-04-27,97.3,3.81,40.74888889,-84.7891667,774.33
"2205","04181049",2021-04-28,100,3.66,40.74888889,-84.7891667,774.33
"2206","04181049",2021-04-29,1210,7.95,40.74888889,-84.7891667,774.33
"2207","04181049",2021-04-30,1550,9.9,40.74888889,-84.7891667,774.33
"2208","04181049",2021-05-01,716,9.7,40.74888889,-84.7891667,774.33
"2209","04181049",2021-05-02,428,10.8,40.74888889,-84.7891667,774.33
"2210","04181049",2021-05-03,316,9.62,40.74888889,-84.7891667,774.33
"2211","04181049",2021-05-04,291,8.42,40.74888889,-84.7891667,774.33
"2212","04181049",2021-05-05,303,7.43,40.74888889,-84.7891667,774.33
"2213","04181049",2021-05-06,281,6.51,40.74888889,-84.7891667,774.33
"2214","04181049",2021-05-07,214,5.64,40.74888889,-84.7891667,774.33
"2215","04181049",2021-05-08,161,4.97,40.74888889,-84.7891667,774.33
"2216","04181049",2021-05-09,1250,4.7,40.74888889,-84.7891667,774.33
"2217","04181049",2021-05-10,3250,4.85,40.74888889,-84.7891667,774.33
"2218","04181049",2021-05-11,3540,5.25,40.74888889,-84.7891667,774.33
"2219","04181049",2021-05-12,3760,5.85,40.74888889,-84.7891667,774.33
"2220","04181049",2021-05-13,3360,6.53,40.74888889,-84.7891667,774.33
"2221","04181049",2021-05-14,2440,7.33,40.74888889,-84.7891667,774.33
"2222","04181049",2021-05-15,1530,7.03,40.74888889,-84.7891667,774.33
"2223","04181049",2021-05-16,811,6.2,40.74888889,-84.7891667,774.33
"2224","04181049",2021-05-17,424,5.71,40.74888889,-84.7891667,774.33
"2225","04181049",2021-05-18,257,5.29,40.74888889,-84.7891667,774.33
"2226","04181049",2021-05-19,172,4.79,40.74888889,-84.7891667,774.33
"2227","04181049",2021-05-20,140,4.08,40.74888889,-84.7891667,774.33
"2228","04181049",2021-05-21,122,3.41,40.74888889,-84.7891667,774.33
"2229","04181049",2021-05-22,109,2.81,40.74888889,-84.7891667,774.33
"2230","04181049",2021-05-23,99,2.4,40.74888889,-84.7891667,774.33
"2231","04181049",2021-05-24,90.7,2.13,40.74888889,-84.7891667,774.33
"2232","04181049",2021-05-25,85.9,2.06,40.74888889,-84.7891667,774.33
"2233","04181049",2021-05-26,86,2.05,40.74888889,-84.7891667,774.33
"2234","04181049",2021-05-27,86.9,2.05,40.74888889,-84.7891667,774.33
"2235","04181049",2021-05-28,87.3,2.24,40.74888889,-84.7891667,774.33
"2236","04181049",2021-05-29,99.4,3.21,40.74888889,-84.7891667,774.33
"2237","04181049",2021-05-30,106,3.35,40.74888889,-84.7891667,774.33
"2238","04181049",2021-05-31,104,2.94,40.74888889,-84.7891667,774.33
"2239","04181049",2021-06-01,97.4,2.53,40.74888889,-84.7891667,774.33
"2240","04181049",2021-06-02,93.4,2.35,40.74888889,-84.7891667,774.33
"2241","04181049",2021-06-03,165,3.78,40.74888889,-84.7891667,774.33
"2242","04181049",2021-06-04,233,6.56,40.74888889,-84.7891667,774.33
"2243","04181049",2021-06-05,253,7.01,40.74888889,-84.7891667,774.33
"2244","04181049",2021-06-06,222,6.37,40.74888889,-84.7891667,774.33
"2245","04181049",2021-06-07,173,5.73,40.74888889,-84.7891667,774.33
"2246","04181049",2021-06-08,218,7.12,40.74888889,-84.7891667,774.33
"2247","04181049",2021-06-09,183,7.3,40.74888889,-84.7891667,774.33
"2248","04181049",2021-06-10,157,6.14,40.74888889,-84.7891667,774.33
"2249","04181049",2021-06-11,177,6.73,40.74888889,-84.7891667,774.33
"2250","04181049",2021-06-12,152,6.48,40.74888889,-84.7891667,774.33
"2251","04181049",2021-06-13,119,6.05,40.74888889,-84.7891667,774.33
"2252","04181049",2021-06-14,92.5,5.62,40.74888889,-84.7891667,774.33
"2253","04181049",2021-06-15,76.1,5.16,40.74888889,-84.7891667,774.33
"2254","04181049",2021-06-16,65.9,4.71,40.74888889,-84.7891667,774.33
"2255","04181049",2021-06-17,58,4.25,40.74888889,-84.7891667,774.33
"2256","04181049",2021-06-18,58.2,4.24,40.74888889,-84.7891667,774.33
"2257","04181049",2021-06-19,122,5.53,40.74888889,-84.7891667,774.33
"2258","04181049",2021-06-20,132,5.16,40.74888889,-84.7891667,774.33
"2259","04181049",2021-06-21,155,5.43,40.74888889,-84.7891667,774.33
"2260","04181049",2021-06-22,160,5.02,40.74888889,-84.7891667,774.33
"2261","04181049",2021-06-23,131,4.46,40.74888889,-84.7891667,774.33
"2262","04181049",2021-06-24,95.8,3.99,40.74888889,-84.7891667,774.33
"2263","04181049",2021-06-25,71.1,3.69,40.74888889,-84.7891667,774.33
"2264","04181049",2021-06-26,57.7,3.4,40.74888889,-84.7891667,774.33
"2265","04181049",2021-06-27,49.9,3.22,40.74888889,-84.7891667,774.33
"2266","04181049",2021-06-28,46.6,3.11,40.74888889,-84.7891667,774.33
"2267","04181049",2021-06-29,51,3.09,40.74888889,-84.7891667,774.33
"2268","04181049",2021-06-30,89.2,4.08,40.74888889,-84.7891667,774.33
"2269","04181049",2021-07-01,83.2,4.18,40.74888889,-84.7891667,774.33
"2270","04181049",2021-07-02,61.7,3.94,40.74888889,-84.7891667,774.33
"2271","04181049",2021-07-03,47.5,3.76,40.74888889,-84.7891667,774.33
"2272","04181049",2021-07-04,40.4,3.6,40.74888889,-84.7891667,774.33
"2273","04181049",2021-07-05,38.2,3.51,40.74888889,-84.7891667,774.33
"2274","04181049",2021-07-06,34.8,3.44,40.74888889,-84.7891667,774.33
"2275","04181049",2021-07-07,30.6,3.37,40.74888889,-84.7891667,774.33
"2276","04181049",2021-07-08,30.3,3.35,40.74888889,-84.7891667,774.33
"2277","04181049",2021-07-09,53.2,3.6,40.74888889,-84.7891667,774.33
"2278","04181049",2021-07-10,95.7,4.17,40.74888889,-84.7891667,774.33
"2279","04181049",2021-07-11,128,4.76,40.74888889,-84.7891667,774.33
"2280","04181049",2021-07-12,175,5.1,40.74888889,-84.7891667,774.33
"2281","04181049",2021-07-13,176,4.93,40.74888889,-84.7891667,774.33
"2282","04181049",2021-07-14,152,4.8,40.74888889,-84.7891667,774.33
"2283","04181049",2021-07-15,147,4.76,40.74888889,-84.7891667,774.33
"2284","04181049",2021-07-16,174,5.12,40.74888889,-84.7891667,774.33
"2285","04181049",2021-07-17,247,5.9,40.74888889,-84.7891667,774.33
"2286","04181049",2021-07-18,174,5.19,40.74888889,-84.7891667,774.33
"2287","04181049",2021-07-19,181,4.27,40.74888889,-84.7891667,774.33
"2288","04181049",2021-07-20,221,3.7,40.74888889,-84.7891667,774.33
"2289","04181049",2021-07-21,144,3.31,40.74888889,-84.7891667,774.33
"2290","04181049",2021-07-22,81.5,2.97,40.74888889,-84.7891667,774.33
"2291","04181049",2021-07-23,54.6,2.8,40.74888889,-84.7891667,774.33
"2292","04181049",2021-07-24,58.2,2.77,40.74888889,-84.7891667,774.33
"2293","04181049",2021-07-25,118,3.73,40.74888889,-84.7891667,774.33
"2294","04181049",2021-07-26,144,4.13,40.74888889,-84.7891667,774.33
"2295","04181049",2021-07-27,218,3.23,40.74888889,-84.7891667,774.33
"2296","04181049",2021-07-28,207,2.34,40.74888889,-84.7891667,774.33
"2297","04181049",2021-07-29,118,1.5,40.74888889,-84.7891667,774.33
"2298","04181049",2021-07-30,66.1,0.908,40.74888889,-84.7891667,774.33
"2299","04181049",2021-07-31,44.7,0.53,40.74888889,-84.7891667,774.33
"2300","04181049",2021-08-01,35.2,0.282,40.74888889,-84.7891667,774.33
"2301","04181049",2021-08-02,30.1,0.16,40.74888889,-84.7891667,774.33
"2302","04181049",2021-08-03,27.2,0.07,40.74888889,-84.7891667,774.33
"2303","04181049",2021-08-04,24.9,0.045,40.74888889,-84.7891667,774.33
"2304","04181049",2021-08-05,23.1,0.044,40.74888889,-84.7891667,774.33
"2305","04181049",2021-08-06,22.1,0.044,40.74888889,-84.7891667,774.33
"2306","04181049",2021-08-07,21.2,0.043,40.74888889,-84.7891667,774.33
"2307","04181049",2021-08-08,21.5,0.042,40.74888889,-84.7891667,774.33
"2308","04181049",2021-08-09,21.1,0.041,40.74888889,-84.7891667,774.33
"2309","04181049",2021-08-10,20.8,0.048,40.74888889,-84.7891667,774.33
"2310","04181049",2021-08-11,26.4,0.121,40.74888889,-84.7891667,774.33
"2311","04181049",2021-08-12,28.7,0.209,40.74888889,-84.7891667,774.33
"2312","04181049",2021-08-13,31.6,0.298,40.74888889,-84.7891667,774.33
"2313","04181049",2021-08-14,37.6,0.386,40.74888889,-84.7891667,774.33
"2314","04181049",2021-08-15,37.5,0.443,40.74888889,-84.7891667,774.33
"2315","04181049",2021-08-16,37.2,0.278,40.74888889,-84.7891667,774.33
"2316","04181049",2021-08-17,29.8,0.103,40.74888889,-84.7891667,774.33
"2317","04181049",2021-08-18,22.8,0.076,40.74888889,-84.7891667,774.33
"2318","04181049",2021-08-19,19,0.067,40.74888889,-84.7891667,774.33
"2319","04181049",2021-08-20,18.1,0.057,40.74888889,-84.7891667,774.33
"2320","04181049",2021-08-21,17.5,0.048,40.74888889,-84.7891667,774.33
"2321","04181049",2021-08-22,18,0.041,40.74888889,-84.7891667,774.33
"2322","04181049",2021-08-23,19.1,0.04,40.74888889,-84.7891667,774.33
"2323","04181049",2021-08-24,19.6,0.042,40.74888889,-84.7891667,774.33
"2324","04181049",2021-08-25,22.7,0.055,40.74888889,-84.7891667,774.33
"2325","04181049",2021-08-26,24,0.07,40.74888889,-84.7891667,774.33
"2326","04181049",2021-08-27,46.1,0.88,40.74888889,-84.7891667,774.33
"2327","04181049",2021-08-28,56.8,1.32,40.74888889,-84.7891667,774.33
"2328","04181049",2021-08-29,39.3,1.04,40.74888889,-84.7891667,774.33
"2329","04181049",2021-08-30,32.9,0.825,40.74888889,-84.7891667,774.33
"2330","04181049",2021-08-31,62.7,1.16,40.74888889,-84.7891667,774.33
"2331","04181049",2021-09-01,138,1.55,40.74888889,-84.7891667,774.33
"2332","04181049",2021-09-02,115,1.44,40.74888889,-84.7891667,774.33
"2333","04181049",2021-09-03,71.6,1.24,40.74888889,-84.7891667,774.33
"2334","04181049",2021-09-04,47.9,1.07,40.74888889,-84.7891667,774.33
"2335","04181049",2021-09-05,38.5,0.931,40.74888889,-84.7891667,774.33
"2336","04181049",2021-09-06,32.2,0.79,40.74888889,-84.7891667,774.33
"2337","04181049",2021-09-07,35.4,0.651,40.74888889,-84.7891667,774.33
"2338","04181049",2021-09-08,50.1,0.534,40.74888889,-84.7891667,774.33
"2339","04181049",2021-09-09,46.2,0.424,40.74888889,-84.7891667,774.33
"2340","04181049",2021-09-10,36,0.314,40.74888889,-84.7891667,774.33
"2341","04181049",2021-09-11,30,0.222,40.74888889,-84.7891667,774.33
"2342","04181049",2021-09-12,27.2,0.16,40.74888889,-84.7891667,774.33
"2343","04181049",2021-09-13,25.9,0.099,40.74888889,-84.7891667,774.33
"2344","04181049",2021-09-14,26.2,0.047,40.74888889,-84.7891667,774.33
"2345","04181049",2021-09-15,27.5,0.04,40.74888889,-84.7891667,774.33
"2346","04181049",2021-09-16,28,0.04,40.74888889,-84.7891667,774.33
"2347","04181049",2021-09-17,26.9,0.04,40.74888889,-84.7891667,774.33
"2348","04181049",2021-09-18,32.7,0.04,40.74888889,-84.7891667,774.33
"2349","04181049",2021-09-19,36.9,0.04,40.74888889,-84.7891667,774.33
"2350","04181049",2021-09-20,32.5,0.04,40.74888889,-84.7891667,774.33
"2351","04181049",2021-09-21,29.9,0.076,40.74888889,-84.7891667,774.33
"2352","04181049",2021-09-22,40.9,0.561,40.74888889,-84.7891667,774.33
"2353","04181049",2021-09-23,162,2.43,40.74888889,-84.7891667,774.33
"2354","04181049",2021-09-24,378,5.62,40.74888889,-84.7891667,774.33
"2355","04181049",2021-09-25,524,8.69,40.74888889,-84.7891667,774.33
"2356","04181049",2021-09-26,549,8.61,40.74888889,-84.7891667,774.33
"2357","04181049",2021-09-27,453,7.28,40.74888889,-84.7891667,774.33
"2358","04181049",2021-09-28,214,5.87,40.74888889,-84.7891667,774.33
"2359","04181049",2021-09-29,104,4.82,40.74888889,-84.7891667,774.33
"2360","04181049",2021-09-30,65.9,3.81,40.74888889,-84.7891667,774.33
"2361","04181049",2021-10-01,50.1,3.03,40.74888889,-84.7891667,774.33
"2362","04181049",2021-10-02,41.1,2.39,40.74888889,-84.7891667,774.33
"2363","04181049",2021-10-03,37,2.03,40.74888889,-84.7891667,774.33
"2364","04181049",2021-10-04,53.6,2.47,40.74888889,-84.7891667,774.33
"2365","04181049",2021-10-05,74.4,2.68,40.74888889,-84.7891667,774.33
"2366","04181049",2021-10-06,63.4,2.3,40.74888889,-84.7891667,774.33
"2367","04181049",2021-10-07,61.6,2.18,40.74888889,-84.7891667,774.33
"2368","04181049",2021-10-08,139,2.98,40.74888889,-84.7891667,774.33
"2369","04181049",2021-10-09,410,4.87,40.74888889,-84.7891667,774.33
"2370","04181049",2021-10-10,152,3.38,40.74888889,-84.7891667,774.33
"2371","04181049",2021-10-11,110,2.38,40.74888889,-84.7891667,774.33
